ID number,Both lab,# Country/project,Training,Category,"A (MY FS), B (MY O), C (ST)",A1_DonorName,A2_Agency,A3_DonorCat,Program,A4_Project,A5_Statement,A6_Keywords,A7_ImplOrg,A8_ImplCat,A9_ANGOLA,A9_BENIN,A9_BOTSWANA,A9_BURKINA FASO,A9_BURUNDI,A9_CABO VERDE,A9_CAMEROON,A9_CAR,A9_CHAD,A9_COMOROS,A9_CONGO,A9_COTE D'IVOIRE,A9_DRC,A9_DJIBOUTI,A9_EQ GUINEA,A9_ERITREA,A9_ETHIOPIA,A9_GABON,A9_GAMBIA,A9_GHANA,A9_GUINEA,A9_GUINEA-BISSAU,A9_KENYA,A9_LESOTHO,A9_LIBERIA,A9_MADAGASCAR,A9_MALAWI,A9_MALI,A9_MAURITANIA,A9_MAURITIUS,A9_MOZAMBIQUE,A9_NAMIBIA,A9_NIGER,A9_NIGERIA,A9_RWANDA,A9_SAO TOME AND PRINCIPE,A9_SENEGAL,A9_SEYCHELLES,A9_SIERRA LEONE,A9_SOMALIA,A9_SOUTH AFRICA,A9_SOUTH SUDAN,A9_SUDAN,A9_SWAZILAND,A9_TOGO,A9_UGANDA,A9_TANZANIA,A9_ZAMBIA,A9_ZIMBABWE,A9a_Level ,A10_REC,A10_REC2,A11_YearInit,A12_YearEnd,A13_TimeFrame,A14_LimitedRequest,A15_OtherCharacteristics,B1_Project focus,B2_Purpose_P,B3_Purpose_S,B4_Activity_1,B4_Activity_2,B4_Activity_3,B4_Activity_4,B4_Activity_5,B4_Activity_6,B4_Activity_7,B4_Activity_8,B4_Activity_9,B4_Activity_10,B4_Activity_11,B4_Activity_12,B4_Activity_13,B4_Activity_14,B4_Activity_15,B4_Activity_16,B4_Activity_17,B5_MarketFocus,B6_InformalMarkets,C1_HazardCat_Mycotoxins,C1_HazardCat_Microbiological,C1_HazardCat_NatChemical,C1_HazardCat_ManChem,C1_HazardCat_Unspecified,C2_HazardName,C3_CommodityCat_1 ,C3_CommodityCat_2,C3_CommodityCat_3,C3_CommodityCat_4,C3_CommodityCat_5,C3_CommodityCat_6,C3_CommodityCat_7,C3_CommodityCat_8,C3_CommodityCat_9,C3_CommodityCat_10,C3_CommodityCat_11Unspecified,C4_CommodityName,C5_ValueChain,D1_VCParticipantsNames,D2_VCPart_1,D2_VCPart_2,D2_VCPart_3,D2_VCPart_4,D2_VCPart_5,D2_VCPart_6,D2_VCPart_9,D3_DonorPartNames,D4_DonorP_1,D4_DonorP_2,D4_DonorP_3,D4_DonorP_4,D4_DonorP_5,D4_DonorP_6,D4_DonorP_7,D4_DonorP_8,D4_DonorP_9,D5_Non-DonorPartNames,D6_Non-DonorP_1,D6_Non-DonorP_2,D6_Non-DonorP_3,D6_Non-DonorP_4,D6_Non-DonorP_5,D6_Non-DonorP_6,D6_Non-DonorP_7,D6_Non-DonorP_9,E1_Total_Budget,E2_FSBudget,E3_BudgetCat,Running in 2010,Running in 2011,Running in 2012,Running in 2013,Running in 2014,Running in 2015,Running in 2016,Running in 2017,Long-term project,Short-term project/TA
EC-67,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: TRACES regional workshop (Tanzania),"Overview of TRACES tool used by all EU countries for managing animal and public health risks-- allows electronic exchange of import documents for live animals and animal products, and  produces certificates required for export to the EU-- workshop aimed to increase their knowledge of the system and spread good practices for its use.",export; trade; certification,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,2011,2011,.,9,2,1,4,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,1,0,1,0,0,0,0,0,1,"animals, animal products (meat, dairy, eggs)","meat, dairy, eggs",.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,82358.5,82358.5,2,0,1,0,0,0,0,0,0,0,1
EC-68,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),"BTSF: EU rules for honey and honey products, regional workshop","Provide an overview of EU standards in the relevant areas, with reference to recent legislative developments and the work of the FVO. Presentations also cover such aspects as organisation of official controls in the EU and third countries, import procedures, controls at BIPs, good hygiene practice and HACCP.",honey; export; compliance; trade,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,2011,2011,.,9,2,1,4,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,1,0,honey,"honey, honey products",.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,82358.5,82358.5,2,0,1,0,0,0,0,0,0,0,1
EC-69,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: TRACES STM (Senegal),"Technical assistance on TRACES system, emphasizing aspects of food, animal health and welfare legislation related to trade and import controls. Participants discuss requirements for use of TRACES at national level. ",export; trade; certification ,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2011,2011,.,9,5,1,4,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,1,0,1,0,0,0,0,0,1,"animals, animal products (meat, dairy, eggs)","meat, dairy, eggs",.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,11765.5,11765.5,1,0,1,0,0,0,0,0,0,0,1
EC-7,0,1,2,2,B,EC,DG DEVCO,2,Quality and Conformity Fruits and Vegetables Programme  2 (PIP2),Quality and Conformity Fruits and Vegetables Programme  2 (PIP2) - Mali,"To maintain and, where possible, increase the contribution of export horticulture to the alleviation of rural poverty in ACP countries",ACP; fruits; vegetables,COLEACP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2009,2015,.,.,.,3,2,3,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,pesticides,0,0,0,0,0,1,0,0,0,0,0,mango,mango,fruits and vegetable producers; field/packhouse workers and exporters (22 groupements de producteurs (GCP) et entreprises productrices /exportatrices de mangues),1,0,1,0,0,0,0,.,0,0,0,0,0,0,0,0,1,"15 prestataires de services (cabinets ou consultants indépendants); 6 structures d’encadrement de producteurs agricoles (ONG, associations de producteurs maraichers active notamment sur le marché local et régional); l’Association des Jeunes Exportateurs (AJEX); l’Agence Nationale de Sécurité Sanitaire des Aliments (ANSSA); Le Comité Sahélien des Pesticides (CSP)",1,0,1,0,0,1,0,0,1730844.29,.,5,1,1,1,1,1,1,0,0,1,0
EC-70,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: TRACES STM (Tanzania),"Technical assistance on TRACES system, emphasizing aspects of food, animal health and welfare legislation related to trade and import controls. Participants discuss requirements for use of TRACES at national level. ",export; trade certification,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,9,2011,2011,.,9,5,1,4,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,1,0,1,0,0,0,0,0,1,"animals, animal products (meat, dairy, eggs)","meat, dairy, eggs",.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,11765.5,11765.5,1,0,1,0,0,0,0,0,0,0,1
EC-71,2,1,1,2,B,EC,DG DEVCO,2,,Support to the operationalization of the AVCN,"Provide technical and regulatory framework to evaluate the effectiveness the national quality policy; training of experts in standards development and development (standardization) techniques, training in the application of the ISO 17025 standard and support for accreditation; support to actors in the priority production sectors (agriculture and livestock farming; training on the WTO requirements for SPS and TBT measures and their applications for better integration of Niger into trade.",standards; trade,AGENCE NATIONALE DE VERIFICATION DE CONFORMITE AUX NORMES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2015,.,.,.,3,4,9,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Niger,1,0,0,0,0,0,0,0,1283095,.,5,0,0,1,1,1,1,0,0,1,0
EC-72,0,1,0,2,B,EC,DG DEVCO,2,,Strengthen Measures for Fish Quality and Standards Compliance,Strengthen Measures for Fish Quality and Standards Compliance,fisheries; aquaculture,National Fish Quality Control Laboratory of Nyegezi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,2,9,9,2012,2015,.,.,.,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,1,0,0,0,0,0,0,0,fish,fish for human consumption,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Tanzania,1,0,0,0,0,0,0,0,998013.45,.,4,0,0,1,1,1,1,0,0,1,0
EC-73,0,1,1,2,B,EC,DG DEVCO,2,,Improving Food Safety – Supporting private sector development in Benin,"Supports small and medium enterprises to improve the quality of their foods, thereby contributing to the protection of consumers’ health and helping local enterprises to access international markets.",SMEs; global; export; quality,BTC (Belgian Development Agency),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2017,.,.,.,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,small and medium food enterprises,1,1,0,0,0,0,0,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,17457975,.,6,0,0,1,1,1,1,1,1,1,0
EC-74,0,1,1,2,B,EC,DG DEVCO,2,,Improve Access to Market Through Enhanced Capacity for Quality and Standards compliance in specific selected crops,"This action aims to increase the ability of smallholder producers to consistently produce high volumes of quality coffee, tea, cotton, fisheries and horticultural products and improve their access and competitiveness in the market in terms of quality and standards.",quality; standards; export,Tanzania Bureau of Standards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,9,2012,2015,.,.,.,3,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,1,0,0,1,0,1,0,0,"coffee, tea, fisheries, horticultural products","coffee, tea, fisheries, horticultural products for human consumption",smallholder producers,1,1,0,0,0,0,0,.,0,0,0,0,0,0,0,0,1,Government of Tanzania,1,0,0,0,0,0,0,0,722429.14,.,4,0,0,1,1,1,1,0,0,1,0
EC-75,2,1,0,2,B,EC,DG DEVCO,2,,Support to the National Fish Quality Lab of Nyegezi,"To develop a sustainable, competitive and more efficient fisheries and aquaculture industry that contributes to the improvement of the livelihoods of stakeholders and the national economy while preserving the environment. This PE addresses issues on sustainable fisheries resources management and utilization, empowerment and poverty reduction, institutional strengthening of fishing communities, and Public Private Partnership.",fish; laboratory; national,Government of Tanzania (JAMHURI YA MWUNGANO WA TANZANIA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,9,2012,2014,.,.,.,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,1,unspecified,0,0,0,1,0,0,0,0,0,0,0,fish,fish for human consumption,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government of Tanzania,1,0,0,0,0,0,0,0,885827.79,.,4,0,0,1,1,1,0,0,0,1,0
EC-76,0,1,1,2,B,EC,DG DEVCO,2,,"Development of a robust standardization, quality assurance, accreditation and metrology (SQAM) infrastructure ","To facilitate the development and implementation of a holistic NQI, the national quality policy (NQP) was revised following consultative workshops with public and private sector stakeholders; technical assistance and trainings used to the capacity of the MBS to deliver national auditing and certification services in compliance with food safety and quality-related international regulations. One of three project elements.",quality; metrology; national; SMEs,UNIDO ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2016,.,.,.,3,4,9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,.,.,.,0,0,1,1,1,1,1,0,1,0
EC-77,0,0,1,2,B,EC,DG DEVCO,2,,Participation of African Nations in Sanitary and Phytosanitary Standard-setting Organisations (PAN-SPSO II),"To reduce poverty and enhance food security in Africa by promoting greater access for African agricultural products to international markets, including livestock and fisheries-- to facilitate effective participation of African countries in the activities of the OIE, IPPC and CAC during the formulation of international standards on animal (terrestrial and aquatic) and plant health, and food safety.",SPS; Codex; international; standards,AU-IBAR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,2012,2015,.,.,.,3,4,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,governments,1,0,0,0,0,0,0,0,2329430,.,5,0,0,1,1,1,1,0,0,1,0
EC-78,1,10,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),"BTSF: Food testing workshop, Mycotoxins","Covered relevant EU legislation for mycotoxins-- risk assessment, establishment of regulatory limits, the role of official microbiological control bodies and laboratory networks, sampling issues (such as storage, transport and traceability), screening methods and automation and confirmatory techniques, laboratory quality issues.",mycotoxins; testing; laboratory,Executive Agency for Health and Consumers (EAHC),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,9,2012,2013,.,9,3,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,mycotoxins,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,235310,235310,3,0,0,1,1,0,0,0,0,0,1
EC-79,1,9,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),"BTSF: Food testing workshop, Pesticides Residues","Covered relevant EU legislation for pesticides residues-- risk assessment, establishment of regulatory limits, the role of official microbiological control bodies and laboratory networks, sampling issues (such as storage, transport and traceability), screening methods and automation and confirmatory techniques, laboratory quality issues.",pesticides; residues; testing; laboratory,Executive Agency for Health and Consumers (EAHC),1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9,9,2012,2013,.,9,3,1,4,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,pesticides,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,235310,235310,3,0,0,1,1,0,0,0,0,0,1
EC-8,0,1,2,2,B,EC,DG DEVCO,2,Quality and Conformity Fruits and Vegetables Programme  2 (PIP2),Quality and Conformity Fruits and Vegetables Programme  2 (PIP2) - Togo,"To maintain and, where possible, increase the contribution of export horticulture to the alleviation of rural poverty in ACP countries",ACP; fruits; vegetables,COLEACP,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,9,2009,2015,.,.,.,3,2,3,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,pesticides,0,0,0,0,0,1,0,0,0,0,0,pineapple,pineapple,fruits and vegetable producers; field/packhouse workers and exporters (1 entreprise productrice/exportatrice d’ananas biologique); 2 coopératives,1,0,1,0,0,0,0,.,0,0,0,0,0,0,0,0,1,2 ONGs encadrant des agriculteurs; 7 prestataires de services (consultants indépendants); le Comité en charge de l’homologation des Produits Phytosanitaires au Togo (CPP),1,0,1,0,0,1,0,0,214748.59,.,3,1,1,1,1,1,1,0,0,1,0
EC-80,1,8,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),"BTSF: Food testing workshop, Veterinary Drugs","Covered relevant EU legislation for veterinary drugs-- risk assessment, establishment of regulatory limits, the role of official microbiological control bodies and laboratory networks, sampling issues (such as storage, transport and traceability), screening methods and automation and confirmatory techniques, laboratory quality issues.",veterinary drugs; testing; testing; laboratory,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9,9,2012,2013,.,9,3,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,veterinary drugs,0,0,1,0,1,0,0,0,0,0,0,"meat, dairy","meat, dairy",.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,235310,235310,3,0,0,1,1,0,0,0,0,0,1
EC-81,1,7,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),"BTSF: Food testing workshop, Microbiology","Covered relevant EU legislation, risk assessment, establishment of regulatory limits, the role of official microbiological control bodies and laboratory networks, sampling issues (such as storage, transport and traceability), screening methods and automation and confirmatory techniques, laboratory quality issues.",microbiology; testing; laboratory,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,9,2012,2013,.,9,3,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,235310,235310,3,0,0,1,1,0,0,0,0,0,1
EC-82,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: Food hygiene management regional workshop (Ghana),"Food hygiene requirements, risk assessment and the precautionary principle, import and export requirements, rules for poultry meat, border controls, control of salmonella and other zoonotic agents during primary production and microbiological criteria. Practical exercises are performed on control of zoonoses and zoonotic agents and implementation of HACCP-based procedures and participants",risk assessment; food hygiene; export; meat; HACCP; Salmonella; trade,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2012,2012,.,9,2,1,4,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,82358.5,82358.5,2,0,0,1,0,0,0,0,0,0,1
EC-83,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: Food hygiene management regional workshop (Ivory Coast),"Food hygiene requirements, risk assessment and the precautionary principle, import and export requirements, rules for poultry meat, border controls, control of salmonella and other zoonotic agents during primary production and microbiological criteria. Practical exercises are performed on control of zoonoses and zoonotic agents and implementation of HACCP-based procedures and participants",risk assessment; food hygiene; export; meat; HACCP; Salmonella; trade,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2012,2012,.,9,2,1,4,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,82358.5,82358.5,2,0,0,1,0,0,0,0,0,0,1
EC-84,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: TRACES workshop (Ghana),"Overview of TRACES tool used by all EU countries for managing animal and public health risks-- allows electronic exchange of import documents for live animals and animal products, and  produces certificates required for export to the EU-- workshop aimed to increase their knowledge of the system and spread good practices for its use.",export; trade; certification,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,2012,2012,.,9,3,1,4,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,82358.5,82358.5,2,0,0,1,0,0,0,0,0,0,1
EC-85,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: Food Hygiene STM (Senegal),"Technical assistance on food hygiene requirements, risk assessment and the precautionary principle, import and export requirements, rules for poultry meat, border controls, control of salmonella and other zoonotic agents during primary production and microbiological criteria. Practical exercises are performed on control of zoonoses and zoonotic agents and implementation of HACCP-based procedures and participants",risk assessment; food hygiene; export; meat; HACCP; Salmonella; trade,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2012,.,1,5,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,microbiological,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,17648.25,17648.25,1,0,0,1,0,0,0,0,0,0,1
EC-86,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: TRACES mission (Namibia),"Technical assistance on TRACES system, emphasizing aspects of food, animal health and welfare legislation related to trade and import controls. Participants discuss requirements for use of TRACES at national level. ",export; trade; certification,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2012,.,1,5,1,4,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,11765.5,11765.5,1,0,0,1,0,0,0,0,0,0,1
EC-87,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: TRACES mission (Ghana),"Technical assistance on TRACES system, emphasizing aspects of food, animal health and welfare legislation related to trade and import controls. Participants discuss requirements for use of TRACES at national level. ",export; trade; certification,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2012,.,1,5,1,4,9,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,Government ,1,0,0,0,0,0,0,0,11765.5,11765.5,1,0,0,1,0,0,0,0,0,0,1
EC-88,0,1,1,1,C,EC,DG SANTE,2,Better Training for Safer Food (BTSF),BTSF: Fisheries and Aquaculture STM (Kenya),"Training for animal control staff sessions on Animal Health Prevention and Control of aquaculture animals as fish, mollusks and crustaceans.",aquaculture; fish; mollusks; crustaceans,Executive Agency for Health and Consumers (EAHC),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2012,2012,.,1,5,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,unspecified,0,0,0,1,0,0,0,0,0,0,0,fish,"fish, fishery products",.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,1,17648.25,17648.25,1,0,0,1,0,0,0,0,0,0,1
EC-89,0,16,0,2,C,EC,DG DEVCO,2, ,"Evaluation finale du Programme Qualite Afrique de l'Ouest ""Appui a la competitivite et l'harmonisation des mesures OTC et SPS""","Evaluation finale du Programme Qualite Afrique de l'Ouest ""Appui a la competitivite et l'harmonisation des mesures OTC et SPS""",harmonisation; SPS; regional,ECORYS NEDERLAND BV,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5,9,2013,2013,.,.,.,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,unspecified,0,0,0,0,0,0,0,0,0,0,1,unspecified,unspecified,.,0,0,0,0,0,0,1,.,0,0,0,0,0,0,0,0,1,government,1,0,0,0,0,0,0,0,134806.98,.,3,0,0,0,1,0,0,0,0,0,1
